pkg,date,download_count,tt_downloads,treated,boughtstars,treated2,_merge
aeropython,2023-05-04,1,27,0,0,0,left_only
aeropython,2023-05-05,1,28,0,0,0,left_only
aeropython,2023-05-06,0,28,0,0,0,left_only
aeropython,2023-05-07,0,28,0,0,0,left_only
aeropython,2023-05-08,0,28,0,0,0,left_only
aeropython,2023-05-09,0,28,0,0,0,left_only
aeropython,2023-05-10,1,29,0,0,0,left_only
aeropython,2023-05-11,3,32,0,0,0,left_only
aeropython,2023-05-12,3,35,0,0,0,left_only
aeropython,2023-05-13,1,36,0,0,0,left_only
aeropython,2023-05-14,0,36,0,0,0,left_only
aeropython,2023-05-15,0,36,0,0,0,left_only
aeropython,2023-05-16,0,36,0,0,0,left_only
aeropython,2023-05-17,0,36,0,0,0,left_only
aeropython,2023-05-18,1,37,0,0,0,left_only
aeropython,2023-05-19,1,38,0,0,0,left_only
aeropython,2023-05-20,0,38,0,0,0,left_only
aeropython,2023-05-21,0,38,0,0,0,left_only
aeropython,2023-05-22,0,38,0,0,0,left_only
aeropython,2023-05-23,0,38,0,0,0,left_only
aeropython,2023-05-24,1,39,0,0,0,left_only
aeropython,2023-05-25,1,40,0,0,0,left_only
aeropython,2023-05-26,0,40,0,0,0,left_only
aeropython,2023-05-27,0,40,0,0,0,left_only
agvis,2023-04-24,0,0,0,0,0,left_only
agvis,2023-04-25,9,9,0,0,0,left_only
agvis,2023-04-26,10,19,0,0,0,left_only
agvis,2023-04-27,1,20,0,0,0,left_only
agvis,2023-04-28,0,20,0,0,0,left_only
agvis,2023-04-29,0,20,0,0,0,left_only
agvis,2023-04-30,1,21,0,0,0,left_only
agvis,2023-05-01,1,22,0,0,0,left_only
agvis,2023-05-02,0,22,0,0,0,left_only
agvis,2023-05-03,0,22,0,0,0,left_only
agvis,2023-05-04,2,24,0,0,0,left_only
agvis,2023-05-05,2,26,0,0,0,left_only
agvis,2023-05-06,0,26,0,0,0,left_only
agvis,2023-05-07,0,26,0,0,0,left_only
agvis,2023-05-08,3,29,0,0,0,left_only
agvis,2023-05-09,3,32,0,0,0,left_only
agvis,2023-05-10,1,33,0,0,0,left_only
agvis,2023-05-11,1,34,0,0,0,left_only
agvis,2023-05-12,0,34,0,0,0,left_only
agvis,2023-05-13,0,34,0,0,0,left_only
agvis,2023-05-14,0,34,0,0,0,left_only
agvis,2023-05-15,0,34,0,0,0,left_only
agvis,2023-05-16,0,34,0,0,0,left_only
agvis,2023-05-17,0,34,0,0,0,left_only
agvis,2023-05-18,0,34,0,0,0,left_only
agvis,2023-05-19,0,34,0,0,0,left_only
agvis,2023-05-20,0,34,0,0,0,left_only
agvis,2023-05-21,0,34,0,0,0,left_only
agvis,2023-05-22,0,34,0,0,0,left_only
agvis,2023-05-23,0,34,0,0,0,left_only
agvis,2023-05-24,0,34,0,0,0,left_only
agvis,2023-05-25,0,34,0,0,0,left_only
agvis,2023-05-26,0,34,0,0,0,left_only
agvis,2023-05-27,0,34,0,0,0,left_only
amdirt,2023-04-24,0,0,0,0,0,left_only
amdirt,2023-04-25,0,0,0,0,0,left_only
amdirt,2023-04-26,0,0,0,0,0,left_only
amdirt,2023-04-27,6,6,0,0,0,left_only
amdirt,2023-04-28,6,12,0,0,0,left_only
amdirt,2023-04-29,0,12,0,0,0,left_only
amdirt,2023-04-30,0,12,0,0,0,left_only
amdirt,2023-05-01,4,16,0,0,0,left_only
amdirt,2023-05-02,13,29,0,0,0,left_only
amdirt,2023-05-03,10,39,0,0,0,left_only
amdirt,2023-05-04,3,42,0,0,0,left_only
amdirt,2023-05-05,2,44,0,0,0,left_only
amdirt,2023-05-06,2,46,0,0,0,left_only
amdirt,2023-05-07,4,50,0,0,0,left_only
amdirt,2023-05-08,2,52,0,0,0,left_only
amdirt,2023-05-09,0,52,0,0,0,left_only
amdirt,2023-05-10,1,53,0,0,0,left_only
amdirt,2023-05-11,7,60,0,0,0,left_only
amdirt,2023-05-12,10,70,0,0,0,left_only
amdirt,2023-05-13,4,74,0,0,0,left_only
amdirt,2023-05-14,0,74,0,0,0,left_only
amdirt,2023-05-15,0,74,0,0,0,left_only
amdirt,2023-05-16,1,75,0,0,0,left_only
amdirt,2023-05-17,1,76,0,0,0,left_only
amdirt,2023-05-18,0,76,0,0,0,left_only
amdirt,2023-05-19,0,76,0,0,0,left_only
amdirt,2023-05-20,0,76,0,0,0,left_only
amdirt,2023-05-21,0,76,0,0,0,left_only
amdirt,2023-05-22,0,76,0,0,0,left_only
amdirt,2023-05-23,0,76,0,0,0,left_only
amdirt,2023-05-24,0,76,0,0,0,left_only
amdirt,2023-05-25,0,76,0,0,0,left_only
amdirt,2023-05-26,0,76,0,0,0,left_only
amdirt,2023-05-27,0,76,0,0,0,left_only
ansutr-transliteration,2023-04-24,0,0,0,0,0,left_only
ansutr-transliteration,2023-04-25,14,14,0,0,0,left_only
ansutr-transliteration,2023-04-26,14,28,0,0,0,left_only
ansutr-transliteration,2023-04-27,0,28,0,0,0,left_only
ansutr-transliteration,2023-04-28,0,28,0,0,0,left_only
ansutr-transliteration,2023-04-29,0,28,0,0,0,left_only
ansutr-transliteration,2023-04-30,0,28,0,0,0,left_only
ansutr-transliteration,2023-05-01,1,29,0,0,0,left_only
ansutr-transliteration,2023-05-02,1,30,0,0,0,left_only
ansutr-transliteration,2023-05-03,0,30,0,0,0,left_only
ansutr-transliteration,2023-05-04,1,31,0,0,0,left_only
ansutr-transliteration,2023-05-05,1,32,0,0,0,left_only
ansutr-transliteration,2023-05-06,0,32,0,0,0,left_only
ansutr-transliteration,2023-05-07,0,32,0,0,0,left_only
ansutr-transliteration,2023-05-08,1,33,0,0,0,left_only
ansutr-transliteration,2023-05-09,1,34,0,0,0,left_only
ansutr-transliteration,2023-05-10,1,35,0,0,0,left_only
ansutr-transliteration,2023-05-11,1,36,0,0,0,left_only
ansutr-transliteration,2023-05-12,1,37,0,0,0,left_only
ansutr-transliteration,2023-05-13,1,38,0,0,0,left_only
ansutr-transliteration,2023-05-14,0,38,0,0,0,left_only
ansutr-transliteration,2023-05-15,0,38,0,0,0,left_only
ansutr-transliteration,2023-05-16,0,38,0,0,0,left_only
ansutr-transliteration,2023-05-17,0,38,0,0,0,left_only
ansutr-transliteration,2023-05-18,0,38,0,0,0,left_only
ansutr-transliteration,2023-05-19,1,39,0,0,0,left_only
ansutr-transliteration,2023-05-20,1,40,0,0,0,left_only
ansutr-transliteration,2023-05-21,0,40,0,0,0,left_only
ansutr-transliteration,2023-05-22,0,40,0,0,0,left_only
ansutr-transliteration,2023-05-23,0,40,0,0,0,left_only
ansutr-transliteration,2023-05-24,0,40,0,0,0,left_only
ansutr-transliteration,2023-05-25,0,40,0,0,0,left_only
ansutr-transliteration,2023-05-26,0,40,0,0,0,left_only
ansutr-transliteration,2023-05-27,0,40,0,0,0,left_only
antibodyomics-test,2023-04-24,2,2,0,0,0,left_only
antibodyomics-test,2023-04-25,1,3,0,0,0,left_only
antibodyomics-test,2023-04-26,0,3,0,0,0,left_only
antibodyomics-test,2023-04-27,0,3,0,0,0,left_only
antibodyomics-test,2023-04-28,0,3,0,0,0,left_only
antibodyomics-test,2023-04-29,0,3,0,0,0,left_only
antibodyomics-test,2023-04-30,0,3,0,0,0,left_only
antibodyomics-test,2023-05-01,0,3,0,0,0,left_only
antibodyomics-test,2023-05-02,0,3,0,0,0,left_only
antibodyomics-test,2023-05-03,0,3,0,0,0,left_only
antibodyomics-test,2023-05-04,1,4,0,0,0,left_only
antibodyomics-test,2023-05-05,1,5,0,0,0,left_only
antibodyomics-test,2023-05-06,0,5,0,0,0,left_only
antibodyomics-test,2023-05-07,0,5,0,0,0,left_only
antibodyomics-test,2023-05-08,0,5,0,0,0,left_only
antibodyomics-test,2023-05-09,0,5,0,0,0,left_only
antibodyomics-test,2023-05-10,1,6,0,0,0,left_only
antibodyomics-test,2023-05-11,2,8,0,0,0,left_only
antibodyomics-test,2023-05-12,1,9,0,0,0,left_only
antibodyomics-test,2023-05-13,0,9,0,0,0,left_only
antibodyomics-test,2023-05-14,0,9,0,0,0,left_only
antibodyomics-test,2023-05-15,0,9,0,0,0,left_only
antibodyomics-test,2023-05-16,0,9,0,0,0,left_only
antibodyomics-test,2023-05-17,0,9,0,0,0,left_only
antibodyomics-test,2023-05-18,0,9,0,0,0,left_only
antibodyomics-test,2023-05-19,0,9,0,0,0,left_only
antibodyomics-test,2023-05-20,1,10,0,0,0,left_only
antibodyomics-test,2023-05-21,1,11,0,0,0,left_only
antibodyomics-test,2023-05-22,0,11,0,0,0,left_only
antibodyomics-test,2023-05-23,0,11,0,0,0,left_only
antibodyomics-test,2023-05-24,0,11,0,0,0,left_only
antibodyomics-test,2023-05-25,0,11,0,0,0,left_only
antibodyomics-test,2023-05-26,0,11,0,0,0,left_only
antibodyomics-test,2023-05-27,0,11,0,0,0,left_only
antwerpen,2023-04-24,0,0,0,0,0,left_only
antwerpen,2023-04-25,0,0,0,0,0,left_only
antwerpen,2023-04-26,0,0,0,0,0,left_only
antwerpen,2023-04-27,3,3,0,0,0,left_only
antwerpen,2023-04-28,3,6,0,0,0,left_only
antwerpen,2023-04-29,0,6,0,0,0,left_only
antwerpen,2023-04-30,0,6,0,0,0,left_only
antwerpen,2023-05-01,1,7,0,0,0,left_only
antwerpen,2023-05-02,1,8,0,0,0,left_only
antwerpen,2023-05-03,0,8,0,0,0,left_only
antwerpen,2023-05-04,2,10,0,0,0,left_only
antwerpen,2023-05-05,2,12,0,0,0,left_only
antwerpen,2023-05-06,0,12,0,0,0,left_only
antwerpen,2023-05-07,0,12,0,0,0,left_only
antwerpen,2023-05-08,0,12,0,0,0,left_only
antwerpen,2023-05-09,0,12,0,0,0,left_only
antwerpen,2023-05-10,1,13,0,0,0,left_only
antwerpen,2023-05-11,1,14,0,0,0,left_only
antwerpen,2023-05-12,1,15,0,0,0,left_only
antwerpen,2023-05-13,1,16,0,0,0,left_only
antwerpen,2023-05-14,0,16,0,0,0,left_only
antwerpen,2023-05-15,0,16,0,0,0,left_only
antwerpen,2023-05-16,0,16,0,0,0,left_only
antwerpen,2023-05-17,0,16,0,0,0,left_only
antwerpen,2023-05-18,0,16,0,0,0,left_only
antwerpen,2023-05-19,0,16,0,0,0,left_only
antwerpen,2023-05-20,0,16,0,0,0,left_only
antwerpen,2023-05-21,0,16,0,0,0,left_only
antwerpen,2023-05-22,0,16,0,0,0,left_only
antwerpen,2023-05-23,0,16,0,0,0,left_only
antwerpen,2023-05-24,0,16,0,0,0,left_only
antwerpen,2023-05-25,0,16,0,0,0,left_only
antwerpen,2023-05-26,0,16,0,0,0,left_only
antwerpen,2023-05-27,0,16,0,0,0,left_only
apollo-sdk,2023-04-24,0,0,0,0,0,left_only
apollo-sdk,2023-04-25,16,16,0,0,0,left_only
apollo-sdk,2023-04-26,16,32,0,0,0,left_only
apollo-sdk,2023-04-27,1,33,0,0,0,left_only
apollo-sdk,2023-04-28,1,34,0,0,0,left_only
apollo-sdk,2023-04-29,14,48,0,0,0,left_only
apollo-sdk,2023-04-30,39,87,0,0,0,left_only
apollo-sdk,2023-05-01,49,136,0,0,0,left_only
apollo-sdk,2023-05-02,55,191,0,0,0,left_only
apollo-sdk,2023-05-03,50,241,0,0,0,left_only
apollo-sdk,2023-05-04,26,267,0,0,0,left_only
apollo-sdk,2023-05-05,19,286,0,0,0,left_only
apollo-sdk,2023-05-06,12,298,0,0,0,left_only
apollo-sdk,2023-05-07,3,301,0,0,0,left_only
apollo-sdk,2023-05-08,5,306,0,0,0,left_only
apollo-sdk,2023-05-09,2,308,0,0,0,left_only
apollo-sdk,2023-05-10,1,309,0,0,0,left_only
apollo-sdk,2023-05-11,1,310,0,0,0,left_only
apollo-sdk,2023-05-12,3,313,0,0,0,left_only
apollo-sdk,2023-05-13,4,317,0,0,0,left_only
apollo-sdk,2023-05-14,11,328,0,0,0,left_only
apollo-sdk,2023-05-15,10,338,0,0,0,left_only
apollo-sdk,2023-05-16,1,339,0,0,0,left_only
apollo-sdk,2023-05-17,1,340,0,0,0,left_only
apollo-sdk,2023-05-18,0,340,0,0,0,left_only
apollo-sdk,2023-05-19,9,349,0,0,0,left_only
apollo-sdk,2023-05-20,9,358,0,0,0,left_only
apollo-sdk,2023-05-21,0,358,0,0,0,left_only
apollo-sdk,2023-05-22,2,360,0,0,0,left_only
apollo-sdk,2023-05-23,4,364,0,0,0,left_only
apollo-sdk,2023-05-24,4,368,0,0,0,left_only
apollo-sdk,2023-05-25,2,370,0,0,0,left_only
apollo-sdk,2023-05-26,45,415,0,0,0,left_only
apollo-sdk,2023-05-27,45,460,0,0,0,left_only
apple-store-scraper,2023-04-24,10,10,1,0,1,both
apple-store-scraper,2023-04-25,0,10,1,0,1,both
apple-store-scraper,2023-04-26,0,10,1,0,1,both
apple-store-scraper,2023-04-27,5,15,1,0,1,both
apple-store-scraper,2023-04-28,6,21,1,0,1,both
apple-store-scraper,2023-04-29,1,22,1,0,1,both
apple-store-scraper,2023-04-30,0,22,1,0,1,both
apple-store-scraper,2023-05-01,0,22,1,0,1,both
apple-store-scraper,2023-05-02,0,22,1,0,1,both
apple-store-scraper,2023-05-03,0,22,1,0,1,both
apple-store-scraper,2023-05-04,1,23,1,0,1,both
apple-store-scraper,2023-05-05,3,26,1,0,1,both
apple-store-scraper,2023-05-06,2,28,1,0,1,both
apple-store-scraper,2023-05-07,1,29,1,0,1,both
apple-store-scraper,2023-05-08,1,30,1,0,1,both
apple-store-scraper,2023-05-09,0,30,1,0,1,both
apple-store-scraper,2023-05-10,2,32,1,0,1,both
apple-store-scraper,2023-05-11,8,40,1,0,1,both
apple-store-scraper,2023-05-12,6,46,1,0,1,both
apple-store-scraper,2023-05-13,0,46,1,0,1,both
apple-store-scraper,2023-05-14,0,46,1,0,1,both
apple-store-scraper,2023-05-15,2,48,1,0,1,both
apple-store-scraper,2023-05-16,3,51,1,0,1,both
apple-store-scraper,2023-05-17,6,57,1,0,1,both
apple-store-scraper,2023-05-18,5,62,1,0,1,both
apple-store-scraper,2023-05-19,1,63,1,0,1,both
apple-store-scraper,2023-05-20,1,64,1,0,1,both
apple-store-scraper,2023-05-21,3,67,1,0,1,both
apple-store-scraper,2023-05-22,7,74,1,0,1,both
apple-store-scraper,2023-05-23,4,78,1,0,1,both
apple-store-scraper,2023-05-24,0,78,1,0,1,both
apple-store-scraper,2023-05-25,1,79,1,0,1,both
apple-store-scraper,2023-05-26,2,81,1,0,1,both
apple-store-scraper,2023-05-27,1,82,1,0,1,both
audioprocessor,2023-04-24,0,0,0,0,0,left_only
audioprocessor,2023-04-25,0,0,0,0,0,left_only
audioprocessor,2023-04-26,0,0,0,0,0,left_only
audioprocessor,2023-04-27,64,64,0,0,0,left_only
audioprocessor,2023-04-28,65,129,0,0,0,left_only
audioprocessor,2023-04-29,10,139,0,0,0,left_only
audioprocessor,2023-04-30,13,152,0,0,0,left_only
audioprocessor,2023-05-01,4,156,0,0,0,left_only
audioprocessor,2023-05-02,6,162,0,0,0,left_only
audioprocessor,2023-05-03,8,170,0,0,0,left_only
audioprocessor,2023-05-04,4,174,0,0,0,left_only
audioprocessor,2023-05-05,3,177,0,0,0,left_only
audioprocessor,2023-05-06,9,186,0,0,0,left_only
audioprocessor,2023-05-07,9,195,0,0,0,left_only
audioprocessor,2023-05-08,3,198,0,0,0,left_only
audioprocessor,2023-05-09,2,200,0,0,0,left_only
audioprocessor,2023-05-10,2,202,0,0,0,left_only
audioprocessor,2023-05-11,3,205,0,0,0,left_only
audioprocessor,2023-05-12,11,216,0,0,0,left_only
audioprocessor,2023-05-13,10,226,0,0,0,left_only
audioprocessor,2023-05-14,0,226,0,0,0,left_only
audioprocessor,2023-05-15,0,226,0,0,0,left_only
audioprocessor,2023-05-16,0,226,0,0,0,left_only
audioprocessor,2023-05-17,0,226,0,0,0,left_only
audioprocessor,2023-05-18,1,227,0,0,0,left_only
audioprocessor,2023-05-19,1,228,0,0,0,left_only
audioprocessor,2023-05-20,11,239,0,0,0,left_only
audioprocessor,2023-05-21,11,250,0,0,0,left_only
audioprocessor,2023-05-22,2,252,0,0,0,left_only
audioprocessor,2023-05-23,2,254,0,0,0,left_only
audioprocessor,2023-05-24,0,254,0,0,0,left_only
audioprocessor,2023-05-25,1,255,0,0,0,left_only
audioprocessor,2023-05-26,3,258,0,0,0,left_only
audioprocessor,2023-05-27,2,260,0,0,0,left_only
autora-theorist-darts,2023-04-24,0,0,0,0,0,left_only
autora-theorist-darts,2023-04-25,0,0,0,0,0,left_only
autora-theorist-darts,2023-04-26,22,22,0,0,0,left_only
autora-theorist-darts,2023-04-27,24,46,0,0,0,left_only
autora-theorist-darts,2023-04-28,2,48,0,0,0,left_only
autora-theorist-darts,2023-04-29,0,48,0,0,0,left_only
autora-theorist-darts,2023-04-30,9,57,0,0,0,left_only
autora-theorist-darts,2023-05-01,20,77,0,0,0,left_only
autora-theorist-darts,2023-05-02,13,90,0,0,0,left_only
autora-theorist-darts,2023-05-03,2,92,0,0,0,left_only
autora-theorist-darts,2023-05-04,1,93,0,0,0,left_only
autora-theorist-darts,2023-05-05,1,94,0,0,0,left_only
autora-theorist-darts,2023-05-06,2,96,0,0,0,left_only
autora-theorist-darts,2023-05-07,2,98,0,0,0,left_only
autora-theorist-darts,2023-05-08,0,98,0,0,0,left_only
autora-theorist-darts,2023-05-09,0,98,0,0,0,left_only
autora-theorist-darts,2023-05-10,1,99,0,0,0,left_only
autora-theorist-darts,2023-05-11,1,100,0,0,0,left_only
autora-theorist-darts,2023-05-12,7,107,0,0,0,left_only
autora-theorist-darts,2023-05-13,7,114,0,0,0,left_only
autora-theorist-darts,2023-05-14,0,114,0,0,0,left_only
autora-theorist-darts,2023-05-15,1,115,0,0,0,left_only
autora-theorist-darts,2023-05-16,1,116,0,0,0,left_only
autora-theorist-darts,2023-05-17,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-18,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-19,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-20,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-21,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-22,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-23,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-24,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-25,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-26,0,116,0,0,0,left_only
autora-theorist-darts,2023-05-27,0,116,0,0,0,left_only
autora-workflow,2023-04-24,0,0,0,0,0,left_only
autora-workflow,2023-04-25,0,0,0,0,0,left_only
autora-workflow,2023-04-26,9,9,0,0,0,left_only
autora-workflow,2023-04-27,24,33,0,0,0,left_only
autora-workflow,2023-04-28,18,51,0,0,0,left_only
autora-workflow,2023-04-29,3,54,0,0,0,left_only
autora-workflow,2023-04-30,10,64,0,0,0,left_only
autora-workflow,2023-05-01,26,90,0,0,0,left_only
autora-workflow,2023-05-02,25,115,0,0,0,left_only
autora-workflow,2023-05-03,13,128,0,0,0,left_only
autora-workflow,2023-05-04,41,169,0,0,0,left_only
autora-workflow,2023-05-05,39,208,0,0,0,left_only
autora-workflow,2023-05-06,2,210,0,0,0,left_only
autora-workflow,2023-05-07,1,211,0,0,0,left_only
autora-workflow,2023-05-08,1,212,0,0,0,left_only
autora-workflow,2023-05-09,6,218,0,0,0,left_only
autora-workflow,2023-05-10,7,225,0,0,0,left_only
autora-workflow,2023-05-11,1,226,0,0,0,left_only
autora-workflow,2023-05-12,3,229,0,0,0,left_only
autora-workflow,2023-05-13,8,237,0,0,0,left_only
autora-workflow,2023-05-14,6,243,0,0,0,left_only
autora-workflow,2023-05-15,3,246,0,0,0,left_only
autora-workflow,2023-05-16,7,253,0,0,0,left_only
autora-workflow,2023-05-17,6,259,0,0,0,left_only
autora-workflow,2023-05-18,1,260,0,0,0,left_only
autora-workflow,2023-05-19,0,260,0,0,0,left_only
autora-workflow,2023-05-20,13,273,0,0,0,left_only
autora-workflow,2023-05-21,13,286,0,0,0,left_only
autora-workflow,2023-05-22,2,288,0,0,0,left_only
autora-workflow,2023-05-23,15,303,0,0,0,left_only
autora-workflow,2023-05-24,17,320,0,0,0,left_only
autora-workflow,2023-05-25,5,325,0,0,0,left_only
autora-workflow,2023-05-26,1,326,0,0,0,left_only
autora-workflow,2023-05-27,0,326,0,0,0,left_only
autoscale-queue-rq,2023-04-24,0,0,0,0,0,left_only
autoscale-queue-rq,2023-04-25,0,0,0,0,0,left_only
autoscale-queue-rq,2023-04-26,0,0,0,0,0,left_only
autoscale-queue-rq,2023-04-27,0,0,0,0,0,left_only
autoscale-queue-rq,2023-04-28,0,0,0,0,0,left_only
autoscale-queue-rq,2023-04-29,0,0,0,0,0,left_only
autoscale-queue-rq,2023-04-30,0,0,0,0,0,left_only
autoscale-queue-rq,2023-05-01,0,0,0,0,0,left_only
autoscale-queue-rq,2023-05-02,0,0,0,0,0,left_only
autoscale-queue-rq,2023-05-03,0,0,0,0,0,left_only
autoscale-queue-rq,2023-05-04,1,1,0,0,0,left_only
autoscale-queue-rq,2023-05-05,1,2,0,0,0,left_only
autoscale-queue-rq,2023-05-06,0,2,0,0,0,left_only
autoscale-queue-rq,2023-05-07,0,2,0,0,0,left_only
autoscale-queue-rq,2023-05-08,0,2,0,0,0,left_only
autoscale-queue-rq,2023-05-09,0,2,0,0,0,left_only
autoscale-queue-rq,2023-05-10,1,3,0,0,0,left_only
autoscale-queue-rq,2023-05-11,2,5,0,0,0,left_only
autoscale-queue-rq,2023-05-12,1,6,0,0,0,left_only
autoscale-queue-rq,2023-05-13,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-14,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-15,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-16,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-17,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-18,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-19,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-20,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-21,0,6,0,0,0,left_only
autoscale-queue-rq,2023-05-22,4,10,0,0,0,left_only
autoscale-queue-rq,2023-05-23,4,14,0,0,0,left_only
autoscale-queue-rq,2023-05-24,0,14,0,0,0,left_only
autoscale-queue-rq,2023-05-25,0,14,0,0,0,left_only
autoscale-queue-rq,2023-05-26,0,14,0,0,0,left_only
autoscale-queue-rq,2023-05-27,0,14,0,0,0,left_only
azure-keyvault-stuff,2023-04-24,0,0,0,0,0,left_only
azure-keyvault-stuff,2023-04-25,0,0,0,0,0,left_only
azure-keyvault-stuff,2023-04-26,0,0,0,0,0,left_only
azure-keyvault-stuff,2023-04-27,21,21,0,0,0,left_only
azure-keyvault-stuff,2023-04-28,21,42,0,0,0,left_only
azure-keyvault-stuff,2023-04-29,3,45,0,0,0,left_only
azure-keyvault-stuff,2023-04-30,3,48,0,0,0,left_only
azure-keyvault-stuff,2023-05-01,19,67,0,0,0,left_only
azure-keyvault-stuff,2023-05-02,25,92,0,0,0,left_only
azure-keyvault-stuff,2023-05-03,6,98,0,0,0,left_only
azure-keyvault-stuff,2023-05-04,1,99,0,0,0,left_only
azure-keyvault-stuff,2023-05-05,1,100,0,0,0,left_only
azure-keyvault-stuff,2023-05-06,0,100,0,0,0,left_only
azure-keyvault-stuff,2023-05-07,0,100,0,0,0,left_only
azure-keyvault-stuff,2023-05-08,1,101,0,0,0,left_only
